REQUESTSOURCE,MOBILEOS,ZIPCODE,LATITUDE,LONGITUDE,NCNAME,CT10,GEOID10,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,Hour,Weekday,Month,DayPartition
Mobile App,iOS,91311,34.23795391,-118.5709775,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,1,10,2
Mobile App,iOS,91311,34.24633992,-118.5929648,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,7,8,3
Mobile App,iOS,91311,34.24646101,-118.5940758,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,7,8,3
Mobile App,iOS,91311,34.24633992,-118.5929648,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,7,8,3
Mobile App,iOS,91311,34.24622054,-118.5934627,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,3,8,3
Call,,91311,34.24701408,-118.5942809,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,7,4,8,2
Mobile App,iOS,91311,34.24282336,-118.5843293,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,18,4,8,4
Mobile App,iOS,91311,34.24787129,-118.5971975,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,10,5,8,2
Mobile App,Android,91311,34.24622272,-118.5950766,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,14,5,8,3
Mobile App,Android,91311,34.2466341,-118.5970845,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,15,5,8,3
Mobile App,iOS,91311,34.24622519,-118.5961377,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,11,2,10,3
Mobile App,iOS,91311,34.24622519,-118.5961377,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,22,1,8,4
Mobile App,iOS,91311,34.24787129,-118.5971975,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,11,4,8,3
Mobile App,iOS,91311,34.2479267,-118.5974594,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,16,4,8,3
Mobile App,Android,91311,34.24399842,-118.582157,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,10,3,8,2
Mobile App,iOS,91311,34.24672877,-118.5945596,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,1,8,2
Self Service,,91311,34.24623566,-118.5809772,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,10,1,8,2
Mobile App,iOS,91311,34.2479267,-118.5974594,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,11,1,8,3
Mobile App,Android,91311,34.24646101,-118.5940758,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,12,1,8,3
Mobile App,iOS,91311,34.24646101,-118.5940758,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,14,1,8,3
Mobile App,iOS,91311,34.24266617,-118.5947775,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,16,1,8,3
Self Service,,91311,34.24649108,-118.5967534,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,10,3,8,2
Self Service,,91311,34.24633992,-118.5929648,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,4,8,3
Mobile App,iOS,91311,34.24622272,-118.5950766,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,23,5,8,4
Mobile App,Android,91311,34.24622272,-118.5950766,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,20,5,8,4
Mobile App,iOS,91311,34.24622272,-118.5950766,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,21,5,8,4
Council's Office,,91311,34.2356513,-118.5658485,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,11,1,8,3
Email,,91311,34.24633992,-118.5929648,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,8,3,8,2
Email,,91311,34.24649108,-118.5967534,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,3,8,3
Mobile App,iOS,91311,34.24677203,-118.594559,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,13,5,9,3
Self Service,,91311,34.24258665,-118.5741697,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,2,9,2
Mobile App,iOS,91311,34.24633992,-118.5929648,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,22,2,9,4
Call,,91311,34.24276636,-118.5927322,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,3,9,2
Mobile App,Android,91311,34.24399842,-118.582157,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,3,9,2
Mobile App,iOS,91311,34.24622054,-118.5934627,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,10,3,9,2
Mobile App,iOS,91311,34.24798532,-118.5819033,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,19,2,9,4
Mobile App,iOS,91311,34.24546586,-118.5818916,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,20,2,9,4
Mobile App,Android,91311,34.24798532,-118.5819033,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,21,2,9,4
Self Service,,91311,34.24524187,-118.5930017,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,9,3,9,2
Call,,91311,34.24798532,-118.5819033,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,5,4,9,2
Mobile App,iOS,91311,34.2356513,-118.5658485,CHATSWORTH NC,113303,6037113303,487,43922455.89,31052.57633,6386743,1911619,16,1,10,3
Self Service,,90292,33.98023702,-118.4647808,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,5,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,1,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,1,9,4
Mobile App,iOS,90291,33.98535177,-118.4680368,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,6,3,3
Mobile App,iOS,90291,33.98565693,-118.4571468,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,7,3,3
Self Service,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,5,9,3
Call,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,5,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,7,9,3
Voicemail,,90291,33.98564067,-118.457954,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,1,7,2
Mobile App,iOS,90291,33.98513936,-118.4602068,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,5,1,3
Self Service,,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,19,1,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,2,9,2
Mobile App,iOS,90292,33.98574425,-118.4565614,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,5,4,2
Mobile App,iOS,90291,33.98528559,-118.4690337,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,14,5,4,3
Mobile App,iOS,90292,33.98563388,-118.4567679,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,20,2,1,4
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,24,3,9,4
Self Service,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,4,9,2
Mobile App,iOS,90291,33.98452561,-118.4693619,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,5,4,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,4,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,5,9,2
Call,,90291,33.98732963,-118.4661082,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,5,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,14,5,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,6,9,3
Mobile App,iOS,90291,33.9842086,-118.4696269,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,2,5,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,21,6,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,6,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,5,9,2
Call,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,4,9,4
Mobile App,iOS,90291,33.98574004,-118.467809,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,2,2,4
Mobile App,iOS,90291,33.98592595,-118.4684073,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,21,5,2,4
Mobile App,iOS,90291,33.9874771,-118.459038,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,2,3,2
Mobile App,Android,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,20,2,10,4
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,7,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,17,3,9,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,6,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,5,9,2
Mobile App,iOS,90291,33.98696143,-118.464781,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,5,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,6,9,2
Self Service,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,1,9,3
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,5,9,2
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,7,9,2
Call,,90291,33.98346871,-118.4698243,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,1,5,3
Mobile App,iOS,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,14,3,10,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,5,6,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,1,2,10,1
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,1,2,10,1
Self Service,,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,20,2,10,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,2,10,2
Self Service,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,22,2,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,4,10,4
Self Service,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,14,2,10,3
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,23,1,10,4
Self Service,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,3,9,3
Email,,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,4,10,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,1,2,10,1
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,2,10,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,2,10,3
Mobile App,iOS,90291,33.9879098,-118.4639308,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,4,9,2
Self Service,,90291,33.98703159,-118.4655503,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,3,10,3
Mobile App,Android,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,2,10,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,3,10,3
Call,,90291,33.98703159,-118.4655503,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,3,10,3
Self Service,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,4,10,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,4,10,2
Mobile App,iOS,90291,33.98430297,-118.4689392,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,21,4,6,4
Call,,90291,33.98469116,-118.4693071,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,2,6,2
Mobile App,iOS,90291,33.98447319,-118.4696872,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,7,6,3
Mobile App,iOS,90291,33.98447319,-118.4696872,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,7,6,3
Mobile App,iOS,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,6,10,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,7,10,4
Self Service,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,1,10,2
Email,,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,5,10,3
Self Service,,90291,33.98474519,-118.4666073,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,3,7,3
Call,,90291,33.98557252,-118.4676741,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,4,7,3
Self Service,,90291,33.98703159,-118.4655503,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,20,5,10,4
Self Service,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,18,6,10,4
Mobile App,iOS,90292,33.98567533,-118.4567033,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,20,3,7,4
Mobile App,iOS,90292,33.98582535,-118.4564256,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,4,7,3
Mobile App,iOS,90291,33.98226659,-118.4695973,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,7,8,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,10,4,8,2
Email,,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,2,10,3
Self Service,,90291,33.98517287,-118.4696483,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,15,2,8,3
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,19,5,9,4
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,7,6,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,1,9,3
Mobile App,iOS,90291,33.9873125,-118.4653297,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,12,1,9,3
Call,,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,13,3,9,3
Call,,90291,33.98371133,-118.4709423,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,5,9,3
Call,,90291,33.9870214,-118.4650107,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,16,5,9,3
Call,,90291,33.98683496,-118.4669231,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,1,9,2
Mobile App,iOS,90291,33.98732498,-118.4648711,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,19,2,9,4
Call,,90291,33.9872227,-118.4652352,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,9,4,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,11,4,9,3
Self Service,,90291,33.98703159,-118.4655503,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,7,5,9,2
Mobile App,iOS,90291,33.98720154,-118.4649656,VENICE NC,273902,6037273902,443,10144127.24,14049.54886,6420780,1816926,8,5,9,2
Self Service,,91345,34.26436634,-118.4662074,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,11,5,9,3
Mobile App,iOS,91345,34.26466037,-118.4715247,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,17,1,3,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,8,4,3,2
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,8,2,3,2
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,17,3,2,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,7,7,1,2
Mobile App,iOS,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,13,5,3,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,9,1,3,2
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,21,2,3,4
Mobile App,iOS,91345,34.2577581,-118.4677728,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,15,2,9,3
Mobile App,iOS,91345,34.26432331,-118.4707286,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,15,3,3,3
Mobile App,iOS,91345,34.26432331,-118.4707286,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,17,7,3,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,6,2,3,2
Mobile App,iOS,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,11,6,1,3
Call,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,16,5,4,3
Mobile App,iOS,91345,34.26520473,-118.460133,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,11,2,1,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,23,6,4,4
Council's Office,,91345,34.26439045,-118.4697664,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,11,2,4,3
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,9,3,4,2
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,22,3,4,4
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,7,6,4,2
Self Service,,91345,34.26456223,-118.4712094,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,19,1,5,4
Mobile App,Android,91345,34.26432331,-118.4707286,MISSION HILLS NC,109604,6037109604,369,12645155.14,14357.46825,6421059,1917889,15,1,2,3
